PERMNO,date,TICKER,PRC,VOL,RET
14593,26-04-83,AAPL,50.5,444806,0.03856
14593,27-04-83,AAPL,49.5,385030,-0.019802
14593,28-04-83,AAPL,50,355188,0.010101
14593,29-04-83,AAPL,50.5,1376737,0.01
14593,02-05-83,AAPL,49,434308,-0.029703
14593,03-05-83,AAPL,48.5,473857,-0.010204
14593,04-05-83,AAPL,51.5,577079,0.061856
14593,05-05-83,AAPL,54.875,628886,0.065534
14593,06-05-83,AAPL,55.125,448749,0.004556
14593,09-05-83,AAPL,54.375,309808,-0.013605
14593,10-05-83,AAPL,54.75,232540,0.006897
14593,11-05-83,AAPL,53.375,247422,-0.025114
14593,12-05-83,AAPL,52.875,600124,-0.009368
14593,13-05-83,AAPL,53.125,218891,0.004728
14593,16-05-83,AAPL,51.75,309503,-0.025882
14593,17-05-83,AAPL,51.875,689507,0.002415
14593,18-05-83,AAPL,52.5,701656,0.012048
14593,19-05-83,AAPL,54.125,314260,0.030952
14593,20-05-83,AAPL,56.875,652874,0.050808
14593,23-05-83,AAPL,57.5,544897,0.010989
14593,24-05-83,AAPL,60.5,507694,0.052174
14593,25-05-83,AAPL,60,687690,-0.008264
14593,26-05-83,AAPL,59.375,472287,-0.010417
14593,27-05-83,AAPL,59.375,253891,0
14593,31-05-83,AAPL,57.75,204062,-0.027368
14593,01-06-83,AAPL,58.125,438369,0.006494
14593,02-06-83,AAPL,58.5,355417,0.006452
14593,03-06-83,AAPL,61.375,288972,0.049145
14593,06-06-83,AAPL,62.75,465615,0.022403
14593,07-06-83,AAPL,60.625,439383,-0.033865
14593,08-06-83,AAPL,59.875,375872,-0.012371
14593,09-06-83,AAPL,59.5,245007,-0.006263
14593,10-06-83,AAPL,59.25,167498,-0.004202
14593,13-06-83,AAPL,57.25,801105,-0.033755
14593,14-06-83,AAPL,56,762902,-0.021834
14593,15-06-83,AAPL,54.375,864558,-0.029018
14593,16-06-83,AAPL,57.25,549655,0.052874
14593,17-06-83,AAPL,56.125,251252,-0.019651
14593,20-06-83,AAPL,53.375,623973,-0.048998
14593,21-06-83,AAPL,53.75,560914,0.007026
14593,22-06-83,AAPL,55.375,629694,0.030233
14593,23-06-83,AAPL,53.625,599017,-0.031603
14593,24-06-83,AAPL,53.25,213432,-0.006993
14593,27-06-83,AAPL,50.375,572477,-0.053991
14593,28-06-83,AAPL,46.875,1560473,-0.069479
14593,29-06-83,AAPL,49.125,1316036,0.048
14593,30-06-83,AAPL,48.875,494275,-0.005089
14593,01-07-83,AAPL,49.25,769617,0.007673
14593,05-07-83,AAPL,47.25,366856,-0.040609
14593,06-07-83,AAPL,47.375,428931,0.002646
14593,07-07-83,AAPL,46.75,400397,-0.013193
14593,08-07-83,AAPL,46.25,313875,-0.010695
14593,11-07-83,AAPL,47.5,504932,0.027027
14593,12-07-83,AAPL,46.375,336213,-0.023684
14593,13-07-83,AAPL,46.125,576804,-0.005391
14593,14-07-83,AAPL,46,334770,-0.00271
14593,15-07-83,AAPL,44.375,304103,-0.035326
14593,18-07-83,AAPL,44.25,365200,-0.002817
14593,19-07-83,AAPL,43.75,764806,-0.011299
14593,20-07-83,AAPL,41.25,1362993,-0.057143
14593,21-07-83,AAPL,43.375,1418419,0.051515
14593,22-07-83,AAPL,43.75,520519,0.008646
14593,25-07-83,AAPL,43.125,341838,-0.014286
14593,26-07-83,AAPL,39.125,1202027,-0.092754
14593,27-07-83,AAPL,36.25,1342491,-0.073482
14593,28-07-83,AAPL,34,1244807,-0.062069
14593,29-07-83,AAPL,34.875,985360,0.025735
14593,01-08-83,AAPL,34.5,1039316,-0.010753
14593,02-08-83,AAPL,34.375,454697,-0.003623
14593,03-08-83,AAPL,34.875,553818,0.014545
14593,04-08-83,AAPL,33.25,1305071,-0.046595
14593,05-08-83,AAPL,33.875,587476,0.018797
14593,08-08-83,AAPL,34,343314,0.00369
14593,09-08-83,AAPL,34.375,671959,0.011029
14593,10-08-83,AAPL,34.25,723407,-0.003636
14593,11-08-83,AAPL,33.75,402888,-0.014599
14593,12-08-83,AAPL,33.5,333948,-0.007407
14593,15-08-83,AAPL,34.375,680505,0.026119
14593,16-08-83,AAPL,33.875,408450,-0.014545
14593,17-08-83,AAPL,33.125,422022,-0.02214
14593,18-08-83,AAPL,33.5,365370,0.011321
14593,19-08-83,AAPL,33.75,261977,0.007463
14593,22-08-83,AAPL,33.625,381835,-0.003704
14593,23-08-83,AAPL,31.875,418655,-0.052045
14593,24-08-83,AAPL,30.25,505880,-0.05098
14593,25-08-83,AAPL,30.5,848369,0.008264
14593,26-08-83,AAPL,30.875,416518,0.012295
14593,29-08-83,AAPL,31.25,618397,0.012146
14593,30-08-83,AAPL,32.875,1045372,0.052
14593,31-08-83,AAPL,37.25,894877,0.13308
14593,01-09-83,AAPL,36.375,975197,-0.02349
14593,02-09-83,AAPL,38,578214,0.044674
14593,06-09-83,AAPL,39.375,812721,0.036184
14593,07-09-83,AAPL,34.625,1719579,-0.120635
14593,08-09-83,AAPL,31.75,1373325,-0.083032
14593,09-09-83,AAPL,30.625,951515,-0.035433
14593,12-09-83,AAPL,30.625,1201693,0
14593,13-09-83,AAPL,32,912789,0.044898
14593,14-09-83,AAPL,31.625,811483,-0.011719
14593,15-09-83,AAPL,30.125,705340,-0.047431
14593,16-09-83,AAPL,29.375,1009533,-0.024896
14593,19-09-83,AAPL,32,903020,0.089362
14593,20-09-83,AAPL,32.125,1012617,0.003906
14593,21-09-83,AAPL,31.5,476099,-0.019455
14593,22-09-83,AAPL,32.5,644420,0.031746
14593,23-09-83,AAPL,24.25,12655888,-0.253846
14593,26-09-83,AAPL,24.875,3440986,0.025773
14593,27-09-83,AAPL,23.5,1865077,-0.055276
14593,28-09-83,AAPL,22.875,1670204,-0.026596
14593,29-09-83,AAPL,22.75,1264243,-0.005464
14593,30-09-83,AAPL,23.125,528290,0.016484
14593,03-10-83,AAPL,23.125,683849,0
14593,04-10-83,AAPL,22.875,759127,-0.010811
14593,05-10-83,AAPL,22.5,853153,-0.016393
14593,06-10-83,AAPL,22.25,1041353,-0.011111
14593,07-10-83,AAPL,20.375,1101379,-0.08427
14593,10-10-83,AAPL,19.75,2312805,-0.030675
14593,11-10-83,AAPL,19.375,1130490,-0.018987
14593,12-10-83,AAPL,21.125,2112728,0.090323
14593,13-10-83,AAPL,23,1881210,0.088757
14593,14-10-83,AAPL,22.75,1249881,-0.01087
14593,17-10-83,AAPL,21,980496,-0.076923
14593,18-10-83,AAPL,19.375,1712487,-0.077381
14593,19-10-83,AAPL,21.5,1284956,0.109677
14593,20-10-83,AAPL,20.375,589184,-0.052326
14593,21-10-83,AAPL,19.875,702429,-0.02454
14593,24-10-83,AAPL,21.125,1169967,0.062893
14593,25-10-83,AAPL,21.25,753792,0.005917
14593,26-10-83,AAPL,20.125,576731,-0.052941
14593,27-10-83,AAPL,21.125,438078,0.049689
14593,28-10-83,AAPL,20.875,363000,-0.011834
14593,31-10-83,AAPL,22.625,774430,0.083832
14593,01-11-83,AAPL,23,1468232,0.016575
14593,02-11-83,AAPL,23.5,906119,0.021739
14593,03-11-83,AAPL,21.875,1278508,-0.069149
14593,04-11-83,AAPL,21.125,656328,-0.034286
14593,07-11-83,AAPL,21,680437,-0.005917
14593,08-11-83,AAPL,17.875,5459325,-0.14881
14593,09-11-83,AAPL,19.25,1582104,0.076923
14593,10-11-83,AAPL,19.625,993863,0.019481
14593,11-11-83,AAPL,20,519977,0.019108
14593,14-11-83,AAPL,19.75,485345,-0.0125
14593,15-11-83,AAPL,19.75,531191,0
14593,16-11-83,AAPL,20,457509,0.012658
14593,17-11-83,AAPL,20.5,405186,0.025
14593,18-11-83,AAPL,20.625,357645,0.006098
14593,21-11-83,AAPL,21.5,470177,0.042424
14593,22-11-83,AAPL,21.5,470921,0
14593,23-11-83,AAPL,20.375,512050,-0.052326
14593,25-11-83,AAPL,20.5,167214,0.006135
14593,28-11-83,AAPL,21,324566,0.02439
14593,29-11-83,AAPL,20.75,427425,-0.011905
14593,30-11-83,AAPL,20.375,288323,-0.018072
14593,01-12-83,AAPL,20.25,343117,-0.006135
14593,02-12-83,AAPL,19.875,382888,-0.018519
14593,05-12-83,AAPL,20.375,202597,0.025157
14593,06-12-83,AAPL,20.5,233032,0.006135
14593,07-12-83,AAPL,21,398743,0.02439
14593,08-12-83,AAPL,21.5,617248,0.02381
14593,09-12-83,AAPL,21.625,370781,0.005814
14593,12-12-83,AAPL,21.5,292045,-0.00578
14593,13-12-83,AAPL,22.5,883394,0.046512
14593,14-12-83,AAPL,23.375,903822,0.038889
14593,15-12-83,AAPL,24.375,1415875,0.042781
14593,16-12-83,AAPL,24.75,828264,0.015385
14593,19-12-83,AAPL,24,777308,-0.030303
14593,20-12-83,AAPL,23.375,794888,-0.026042
14593,21-12-83,AAPL,24.25,768451,0.037433
14593,22-12-83,AAPL,24.75,584401,0.020619
14593,23-12-83,AAPL,24.625,218283,-0.005051
14593,27-12-83,AAPL,24.75,431838,0.005076
14593,28-12-83,AAPL,25,575790,0.010101
14593,29-12-83,AAPL,24.375,460776,-0.025
14593,30-12-83,AAPL,24.375,412230,0
14593,03-01-84,AAPL,25.625,673372,0.051282
14593,04-01-84,AAPL,27.875,1310952,0.087805
14593,05-01-84,AAPL,28.25,1371035,0.013453
14593,06-01-84,AAPL,27.75,755917,-0.017699
14593,09-01-84,AAPL,26.25,966346,-0.054054
14593,10-01-84,AAPL,27.625,771241,0.052381
14593,11-01-84,AAPL,28,787396,0.013575
14593,12-01-84,AAPL,27.875,495105,-0.004464
14593,13-01-84,AAPL,27.25,545362,-0.022422
14593,16-01-84,AAPL,27.875,617166,0.022936
14593,17-01-84,AAPL,28.625,667746,0.026906
14593,18-01-84,AAPL,28.75,987485,0.004367
14593,19-01-84,AAPL,29,670447,0.008696
14593,20-01-84,AAPL,28.625,633574,-0.012931
14593,23-01-84,AAPL,28.875,1248909,0.008734
14593,24-01-84,AAPL,27.25,1435886,-0.056277
14593,25-01-84,AAPL,27,1182173,-0.009174
14593,26-01-84,AAPL,27.625,754517,0.023148
14593,27-01-84,AAPL,26.125,869140,-0.054299
14593,30-01-84,AAPL,24.75,1241934,-0.052632
14593,31-01-84,AAPL,24.75,1543578,0
14593,01-02-84,AAPL,24.625,729192,-0.005051
14593,02-02-84,AAPL,24.875,603199,0.010152
14593,03-02-84,AAPL,24.5,650782,-0.015075
14593,06-02-84,AAPL,23.25,740445,-0.05102
14593,07-02-84,AAPL,24.125,973865,0.037634
14593,08-02-84,AAPL,23.25,662460,-0.036269
14593,09-02-84,AAPL,23.625,1049030,0.016129
14593,10-02-84,AAPL,24.375,643782,0.031746
14593,13-02-84,AAPL,24.25,472874,-0.005128
14593,14-02-84,AAPL,25.625,934620,0.056701
14593,15-02-84,AAPL,25.125,897880,-0.019512
14593,16-02-84,AAPL,25.375,470831,0.00995
14593,17-02-84,AAPL,25,601659,-0.014778
14593,21-02-84,AAPL,26.125,538735,0.045
14593,22-02-84,AAPL,27.375,999727,0.047847
14593,23-02-84,AAPL,26.875,693995,-0.018265
14593,24-02-84,AAPL,27.125,348790,0.009302
14593,27-02-84,AAPL,27,544548,-0.004608
14593,28-02-84,AAPL,25.5,759531,-0.055556
14593,29-02-84,AAPL,26.25,599432,0.029412
14593,01-03-84,AAPL,27,592054,0.028571
14593,02-03-84,AAPL,27.25,855682,0.009259
14593,05-03-84,AAPL,26.75,329503,-0.018349
14593,06-03-84,AAPL,25.75,442704,-0.037383
14593,07-03-84,AAPL,26.5,432055,0.029126
14593,08-03-84,AAPL,26.875,580180,0.014151
14593,09-03-84,AAPL,26.375,295795,-0.018605
14593,12-03-84,AAPL,27.375,558973,0.037915
14593,13-03-84,AAPL,27,684130,-0.013699
14593,14-03-84,AAPL,26.625,266675,-0.013889
14593,15-03-84,AAPL,26.75,247345,0.004695
14593,16-03-84,AAPL,26.625,557395,-0.004673
14593,19-03-84,AAPL,26.25,369226,-0.014085
14593,20-03-84,AAPL,26,449600,-0.009524
14593,21-03-84,AAPL,26,213295,0
14593,22-03-84,AAPL,25.5,229463,-0.019231
14593,23-03-84,AAPL,25.5,273560,0
14593,26-03-84,AAPL,25.75,295896,0.009804
14593,27-03-84,AAPL,25,444136,-0.029126
14593,28-03-84,AAPL,25.5,337853,0.02
14593,29-03-84,AAPL,25.375,175393,-0.004902
14593,30-03-84,AAPL,24.75,204731,-0.024631
14593,02-04-84,AAPL,24.875,244810,0.005051
14593,03-04-84,AAPL,25,197650,0.005025
14593,04-04-84,AAPL,24.5,481383,-0.02
14593,05-04-84,AAPL,24.125,370390,-0.015306
14593,06-04-84,AAPL,23.5,383337,-0.025907
14593,09-04-84,AAPL,23.5,243313,0
14593,10-04-84,AAPL,24.75,255709,0.053191
14593,11-04-84,AAPL,24.5,316483,-0.010101
14593,12-04-84,AAPL,25.75,350770,0.05102
14593,13-04-84,AAPL,25.75,462715,0
14593,16-04-84,AAPL,26.25,305265,0.019417
14593,17-04-84,AAPL,27.5,1489553,0.047619
14593,18-04-84,AAPL,28,894072,0.018182
14593,19-04-84,AAPL,28.25,552895,0.008929
14593,23-04-84,AAPL,28.375,1315641,0.004425
14593,24-04-84,AAPL,27.875,1260262,-0.017621
14593,25-04-84,AAPL,27.625,872253,-0.008969
14593,26-04-84,AAPL,29.75,1424265,0.076923
14593,27-04-84,AAPL,30.125,1665294,0.012605
14593,30-04-84,AAPL,31.375,1312121,0.041494
14593,01-05-84,AAPL,33.25,1820256,0.059761
14593,02-05-84,AAPL,33,1421020,-0.007519
14593,03-05-84,AAPL,31.625,1466792,-0.041667
14593,04-05-84,AAPL,30.125,1165810,-0.047431
14593,07-05-84,AAPL,31.125,716043,0.033195
14593,08-05-84,AAPL,32.875,1140013,0.056225
14593,09-05-84,AAPL,33.125,1811026,0.007605
14593,10-05-84,AAPL,33.125,1067129,0
14593,11-05-84,AAPL,32.25,884274,-0.026415
14593,14-05-84,AAPL,31.625,399524,-0.01938
14593,15-05-84,AAPL,31.875,459168,0.007905
14593,16-05-84,AAPL,30.5,981856,-0.043137
14593,17-05-84,AAPL,29.125,1260823,-0.045082
14593,18-05-84,AAPL,29.75,864746,0.021459
14593,21-05-84,AAPL,31.875,972303,0.071429
14593,22-05-84,AAPL,30.875,1346064,-0.031373
14593,23-05-84,AAPL,30.25,755331,-0.020243
14593,24-05-84,AAPL,29.375,864595,-0.028926
14593,25-05-84,AAPL,29.5,537033,0.004255
14593,29-05-84,AAPL,29.375,698764,-0.004237
14593,30-05-84,AAPL,29,1422716,-0.012766
14593,31-05-84,AAPL,29.375,746925,0.012931
14593,01-06-84,AAPL,30.375,1082691,0.034043
14593,04-06-84,AAPL,29.625,662941,-0.024691
14593,05-06-84,AAPL,27.875,1468004,-0.059072
14593,06-06-84,AAPL,29,721993,0.040359
14593,07-06-84,AAPL,28.75,459090,-0.008621
14593,08-06-84,AAPL,28.625,487187,-0.004348
14593,11-06-84,AAPL,28.625,376965,0
14593,12-06-84,AAPL,29.125,523538,0.017467
14593,13-06-84,AAPL,29.75,517165,0.021459
14593,14-06-84,AAPL,28.875,451322,-0.029412
14593,15-06-84,AAPL,29,401776,0.004329
14593,18-06-84,AAPL,29.625,512240,0.021552
14593,19-06-84,AAPL,29.375,719732,-0.008439
14593,20-06-84,AAPL,30.25,534262,0.029787
14593,21-06-84,AAPL,29,634515,-0.041322
14593,22-06-84,AAPL,28.625,378172,-0.012931
14593,25-06-84,AAPL,27.25,748579,-0.048035
14593,26-06-84,AAPL,26,664747,-0.045872
14593,27-06-84,AAPL,25.25,1686430,-0.028846
14593,28-06-84,AAPL,26.375,529576,0.044554
14593,29-06-84,AAPL,26.5,634823,0.004739
14593,02-07-84,AAPL,25.625,713325,-0.033019
14593,03-07-84,AAPL,25.25,800179,-0.014634
14593,05-07-84,AAPL,24.75,416546,-0.019802
14593,06-07-84,AAPL,25.125,427885,0.015152
14593,09-07-84,AAPL,26.25,851978,0.044776
14593,10-07-84,AAPL,26.875,769974,0.02381
14593,11-07-84,AAPL,26.5,541630,-0.013953
14593,12-07-84,AAPL,26.625,753941,0.004717
14593,13-07-84,AAPL,26.375,607638,-0.00939
14593,16-07-84,AAPL,25.75,906954,-0.023697
14593,17-07-84,AAPL,25.75,380042,0
14593,18-07-84,AAPL,25.375,465173,-0.014563
14593,19-07-84,AAPL,25.375,348328,0
14593,20-07-84,AAPL,25.375,148699,0
14593,23-07-84,AAPL,25.125,420623,-0.009852
14593,24-07-84,AAPL,26.625,800723,0.059701
14593,25-07-84,AAPL,26.75,895828,0.004695
14593,26-07-84,AAPL,27.25,640329,0.018692
14593,27-07-84,AAPL,27.125,330969,-0.004587
14593,30-07-84,AAPL,25.5,559401,-0.059908
14593,31-07-84,AAPL,25.5,892021,0
14593,01-08-84,AAPL,25,1277014,-0.019608
14593,02-08-84,AAPL,24.125,1456611,-0.035
14593,03-08-84,AAPL,27.375,2760648,0.134715
14593,06-08-84,AAPL,29.25,2804200,0.068493
14593,07-08-84,AAPL,29.625,1487150,0.012821
14593,08-08-84,AAPL,28.5,1316073,-0.037975
14593,09-08-84,AAPL,29.75,1151739,0.04386
14593,10-08-84,AAPL,28.5,1776775,-0.042017
14593,13-08-84,AAPL,30,1079149,0.052632
14593,14-08-84,AAPL,28.875,777914,-0.0375
14593,15-08-84,AAPL,27.875,799516,-0.034632
14593,16-08-84,AAPL,28.125,647278,0.008969
14593,17-08-84,AAPL,27.5,688171,-0.022222
14593,20-08-84,AAPL,27.375,639291,-0.004545
14593,21-08-84,AAPL,28.5,802136,0.041096
14593,22-08-84,AAPL,28,984555,-0.017544
14593,23-08-84,AAPL,28.125,372973,0.004464
14593,24-08-84,AAPL,28.125,317108,0
14593,27-08-84,AAPL,27.875,411870,-0.008889
14593,28-08-84,AAPL,28.25,264501,0.013453
14593,29-08-84,AAPL,27.5,331374,-0.026549
14593,30-08-84,AAPL,27,228090,-0.018182
14593,31-08-84,AAPL,26.5,616380,-0.018519
14593,04-09-84,AAPL,26.25,535630,-0.009434
14593,05-09-84,AAPL,26.25,463757,0
14593,06-09-84,AAPL,26.5,585096,0.009524
14593,07-09-84,AAPL,26.5,372265,0
14593,10-09-84,AAPL,26.375,288900,-0.004717
14593,11-09-84,AAPL,26.875,680796,0.018957
14593,12-09-84,AAPL,26.125,595000,-0.027907
14593,13-09-84,AAPL,27.5,926140,0.052632
14593,14-09-84,AAPL,27.875,1103463,0.013636
14593,17-09-84,AAPL,28.625,861237,0.026906
14593,18-09-84,AAPL,27.625,435372,-0.034934
14593,19-09-84,AAPL,27,475423,-0.022624
14593,20-09-84,AAPL,27.125,296111,0.00463
14593,21-09-84,AAPL,26.875,446172,-0.009217
14593,24-09-84,AAPL,26.625,353459,-0.009302
14593,25-09-84,AAPL,26.125,745340,-0.018779
14593,26-09-84,AAPL,25.75,496045,-0.014354
14593,27-09-84,AAPL,25.75,473460,0
14593,28-09-84,AAPL,25.125,1043041,-0.024272
14593,01-10-84,AAPL,24.5,437229,-0.024876
14593,02-10-84,AAPL,24.75,528615,0.010204
14593,03-10-84,AAPL,25.125,538246,0.015152
14593,04-10-84,AAPL,25.375,560997,0.00995
14593,05-10-84,AAPL,24.875,436272,-0.019704
14593,08-10-84,AAPL,24.875,210050,0
14593,09-10-84,AAPL,24.625,559820,-0.01005
14593,10-10-84,AAPL,23.875,1630175,-0.030457
14593,11-10-84,AAPL,23.75,816729,-0.005236
14593,12-10-84,AAPL,22.75,1187613,-0.042105
14593,15-10-84,AAPL,24,1087377,0.054945
14593,16-10-84,AAPL,23.875,527542,-0.005208
14593,17-10-84,AAPL,24.875,699939,0.041885
14593,18-10-84,AAPL,25.625,1104549,0.030151
14593,19-10-84,AAPL,25.625,1457523,0
14593,22-10-84,AAPL,25.375,513101,-0.009756
14593,23-10-84,AAPL,26,832912,0.024631
14593,24-10-84,AAPL,26.25,746338,0.009615
14593,25-10-84,AAPL,25.25,706761,-0.038095
14593,26-10-84,AAPL,24.625,513195,-0.024752
14593,29-10-84,AAPL,24.75,226673,0.005076
14593,30-10-84,AAPL,25,333484,0.010101
14593,31-10-84,AAPL,24.875,269350,-0.005
14593,01-11-84,AAPL,25,210358,0.005025
14593,02-11-84,AAPL,24.875,124043,-0.005
14593,05-11-84,AAPL,24.75,470688,-0.005025
14593,06-11-84,AAPL,26.25,1006831,0.060606
14593,07-11-84,AAPL,25.75,1034440,-0.019048
14593,08-11-84,AAPL,24.75,398032,-0.038835
14593,09-11-84,AAPL,23.25,1313924,-0.060606
14593,12-11-84,AAPL,24.125,506409,0.037634
14593,13-11-84,AAPL,23.5,566332,-0.025907
14593,14-11-84,AAPL,23.75,466414,0.010638
14593,15-11-84,AAPL,23.75,476459,0
14593,16-11-84,AAPL,23.25,780580,-0.021053
14593,19-11-84,AAPL,21.875,1041566,-0.05914
14593,20-11-84,AAPL,22.625,1176460,0.034286
14593,21-11-84,AAPL,23.125,798853,0.022099
14593,23-11-84,AAPL,23.75,612587,0.027027
14593,26-11-84,AAPL,24,450091,0.010526
14593,27-11-84,AAPL,24.625,584831,0.026042
14593,28-11-84,AAPL,25.875,1833722,0.050761
14593,29-11-84,AAPL,25.375,766899,-0.019324
14593,30-11-84,AAPL,24.75,486164,-0.024631
14593,03-12-84,AAPL,24.375,438258,-0.015152
14593,04-12-84,AAPL,24.875,536809,0.020513
14593,05-12-84,AAPL,26.125,1175061,0.050251
14593,06-12-84,AAPL,27.375,1420871,0.047847
14593,07-12-84,AAPL,27.25,2211521,-0.004566
14593,10-12-84,AAPL,26.75,499111,-0.018349
14593,11-12-84,AAPL,26.375,553397,-0.014019
14593,12-12-84,AAPL,25.5,492288,-0.033175
14593,13-12-84,AAPL,25.75,298898,0.009804
14593,14-12-84,AAPL,26.375,429744,0.024272
14593,17-12-84,AAPL,27,560241,0.023697
14593,18-12-84,AAPL,28.625,1522576,0.060185
14593,19-12-84,AAPL,27.5,1419025,-0.039301
14593,20-12-84,AAPL,27.375,625448,-0.004545
14593,21-12-84,AAPL,27,553683,-0.013699
14593,24-12-84,AAPL,27.5,301892,0.018519
14593,26-12-84,AAPL,27.625,300291,0.004545
14593,27-12-84,AAPL,27.75,441447,0.004525
14593,28-12-84,AAPL,28.75,739914,0.036036
14593,31-12-84,AAPL,29.125,928852,0.013043
14593,02-01-85,AAPL,27.875,783787,-0.042918
14593,03-01-85,AAPL,28.375,744476,0.017937
14593,04-01-85,AAPL,28.375,608382,0
14593,07-01-85,AAPL,28.25,763558,-0.004405
14593,08-01-85,AAPL,28,630847,-0.00885
14593,09-01-85,AAPL,28.75,745392,0.026786
14593,10-01-85,AAPL,30,1240001,0.043478
14593,11-01-85,AAPL,29.75,918860,-0.008333
14593,14-01-85,AAPL,30.625,1210676,0.029412
14593,15-01-85,AAPL,30,1185885,-0.020408
14593,16-01-85,AAPL,30.25,850016,0.008333
14593,17-01-85,AAPL,28.125,2446526,-0.070248
14593,18-01-85,AAPL,28.625,1576280,0.017778
14593,21-01-85,AAPL,29.25,1454253,0.021834
14593,22-01-85,AAPL,30.125,1901100,0.029915
14593,23-01-85,AAPL,29.625,1926019,-0.016598
14593,24-01-85,AAPL,29,1774395,-0.021097
14593,25-01-85,AAPL,29.625,1423316,0.021552
14593,28-01-85,AAPL,30.25,1843898,0.021097
14593,29-01-85,AAPL,29.875,1001120,-0.012397
14593,30-01-85,AAPL,29.875,2200671,0
14593,31-01-85,AAPL,29,1234328,-0.029289
14593,01-02-85,AAPL,28.625,615724,-0.012931
14593,04-02-85,AAPL,29.25,974127,0.021834
14593,05-02-85,AAPL,29.5,849907,0.008547
14593,06-02-85,AAPL,30,869089,0.016949
14593,07-02-85,AAPL,29.875,1099107,-0.004167
14593,08-02-85,AAPL,29.875,590607,0
14593,11-02-85,AAPL,30.5,1551713,0.020921
14593,12-02-85,AAPL,29.75,1041998,-0.02459
14593,13-02-85,AAPL,28.375,2363605,-0.046218
14593,14-02-85,AAPL,27.625,1907095,-0.026432
14593,15-02-85,AAPL,28,775712,0.013575
14593,19-02-85,AAPL,27.625,670159,-0.013393
14593,20-02-85,AAPL,26.375,982781,-0.045249
14593,21-02-85,AAPL,26.875,1377412,0.018957
14593,22-02-85,AAPL,27.625,1012243,0.027907
14593,25-02-85,AAPL,27.25,515684,-0.013575
14593,26-02-85,AAPL,26.75,875005,-0.018349
14593,27-02-85,AAPL,25.125,1803485,-0.060748
14593,28-02-85,AAPL,24.75,1426317,-0.014925
14593,01-03-85,AAPL,24.875,1106769,0.005051
14593,04-03-85,AAPL,25.25,712961,0.015075
14593,05-03-85,AAPL,25.875,584968,0.024752
14593,06-03-85,AAPL,24.625,737544,-0.048309
14593,07-03-85,AAPL,22.125,3432350,-0.101523
14593,08-03-85,AAPL,21.5,2117631,-0.028249
14593,11-03-85,AAPL,22.25,1289380,0.034884
14593,12-03-85,AAPL,23,981883,0.033708
14593,13-03-85,AAPL,21.75,1122793,-0.054348
14593,14-03-85,AAPL,21.75,1080272,0
14593,15-03-85,AAPL,22.625,811446,0.04023
14593,18-03-85,AAPL,22.875,558426,0.01105
14593,19-03-85,AAPL,22,765810,-0.038251
14593,20-03-85,AAPL,22.25,1809534,0.011364
14593,21-03-85,AAPL,22.625,756712,0.016854
14593,22-03-85,AAPL,22.25,359695,-0.016575
14593,25-03-85,AAPL,21.625,492153,-0.02809
14593,26-03-85,AAPL,22.5,542843,0.040462
14593,27-03-85,AAPL,21.875,497989,-0.027778
14593,28-03-85,AAPL,21.875,579051,0
14593,29-03-85,AAPL,22.125,389966,0.011429
14593,01-04-85,AAPL,21.625,510192,-0.022599
14593,02-04-85,AAPL,21,1016561,-0.028902
14593,03-04-85,AAPL,21,1084457,0
14593,04-04-85,AAPL,20.875,723247,-0.005952
14593,08-04-85,AAPL,19.625,889642,-0.05988
14593,09-04-85,AAPL,19.625,1180136,0
14593,10-04-85,AAPL,21,1014363,0.070064
14593,11-04-85,AAPL,21.375,655729,0.017857
14593,12-04-85,AAPL,20.875,324605,-0.023392
14593,15-04-85,AAPL,21.375,268052,0.023952
14593,16-04-85,AAPL,21.625,303015,0.011696
14593,17-04-85,AAPL,22.5,551249,0.040462
14593,18-04-85,AAPL,22.875,904747,0.016667
14593,19-04-85,AAPL,22.5,429127,-0.016393
14593,22-04-85,AAPL,21.625,458448,-0.038889
14593,23-04-85,AAPL,22.125,528966,0.023121
14593,24-04-85,AAPL,22,352640,-0.00565
14593,25-04-85,AAPL,22,391587,0
14593,26-04-85,AAPL,21.875,535279,-0.005682
14593,29-04-85,AAPL,21.125,278281,-0.034286
14593,30-04-85,AAPL,21.25,423589,0.005917
14593,01-05-85,AAPL,20.875,256385,-0.017647
14593,02-05-85,AAPL,19.25,1474206,-0.077844
14593,03-05-85,AAPL,20,707003,0.038961
14593,06-05-85,AAPL,19.75,251157,-0.0125
14593,07-05-85,AAPL,20,480894,0.012658
14593,08-05-85,AAPL,19.875,645830,-0.00625
14593,09-05-85,AAPL,20,567886,0.006289
14593,10-05-85,AAPL,20.25,608558,0.0125
14593,13-05-85,AAPL,20,390570,-0.012346
14593,14-05-85,AAPL,19.75,544269,-0.0125
14593,15-05-85,AAPL,20,583257,0.012658
14593,16-05-85,AAPL,21.375,1030681,0.06875
14593,17-05-85,AAPL,21.75,947158,0.017544
14593,20-05-85,AAPL,21.375,881746,-0.017241
14593,21-05-85,AAPL,20.75,681981,-0.02924
14593,22-05-85,AAPL,20.625,539022,-0.006024
14593,23-05-85,AAPL,19.75,1068799,-0.042424
14593,24-05-85,AAPL,18.125,2634412,-0.082278
14593,28-05-85,AAPL,16.875,2284907,-0.068966
14593,29-05-85,AAPL,17.125,1103555,0.014815
14593,30-05-85,AAPL,17.625,1408957,0.029197
